Roll No,1,2,3,4,5,6,7,8,9,10,Target
7810,4.0,1.5,5.0,7.0,5.0,5.5,5.0,4.0,7.0,5.5,3
7811,3.5,1.5,7.0,5.5,3.5,4.0,4.5,4.5,6.0,7.0,5
7812,2.5,1.0,5.0,7.0,3.0,5.5,4.0,3.5,7.0,3.5,6
7813,3.5,2.0,7.0,7.0,3.5,5.0,4.5,3.5,7.0,6.0,6
7814,4.0,1.5,5.5,6.0,4.5,4.0,3.5,3.5,3.5,4.0,4
7815,3.0,1.0,6.0,5.5,3.5,3.0,3.5,2.5,5.0,3.5,4
7816,2.5,1.5,5.0,4.0,4.0,6.0,5.0,4.5,5.0,7.0,3
7817,2.5,2.0,5.0,5.5,4.5,4.5,4.5,4.0,6.5,6.0,6
7818,1.5,0.5,2.0,0.5,1.5,1.0,2.0,2.0,1.5,1.5,3
7819,0.5,1.0,3.5,3.0,0.5,2.5,2.5,1.0,1.5,2.0,3
7820,3.5,2.0,7.0,5.5,5.0,6.0,4.0,3.5,6.5,7.0,1
7821,3.0,2.0,6.0,7.0,4.0,3.5,5.0,5.0,6.5,4.5,2
7822,1.0,0.5,0.5,1.0,2.0,1.5,1.5,0.5,2.0,1.5,1
7823,3.0,1.5,7.0,7.0,4.5,6.0,5.0,4.0,6.0,7.0,3
7824,3.0,1.5,5.0,4.0,3.0,4.0,3.5,3.5,4.0,5.5,5
7825,2.0,1.0,5.0,6.0,4.5,3.0,4.5,4.5,5.0,6.5,5
7826,3.0,1.0,5.0,5.0,2.0,4.0,2.5,3.5,3.5,4.5,4
7827,3.0,1.0,2.5,5.0,4.0,2.5,2.0,2.5,2.0,3.5,2
7828,4.0,2.0,7.0,7.0,5.0,6.0,4.5,4.5,6.0,7.0,1
7829,3.5,1.5,4.5,7.0,3.5,5.5,3.0,5.0,5.0,6.0,2
7830,1.5,1.0,3.5,2.5,3.5,3.5,2.5,3.5,3.0,4.0,1
7831,2.0,0.5,1.5,3.0,1.0,1.5,3.0,3.0,2.0,4.0,3
7832,2.5,1.0,5.5,3.0,2.5,4.0,2.0,3.0,3.0,6.0,5
7833,4.0,2.0,7.0,7.0,4.0,5.5,4.0,4.0,6.5,5.0,4
7834,3.5,1.0,5.0,4.0,3.5,5.0,3.5,4.0,5.0,4.5,1
7835,2.5,1.0,2.0,4.5,1.0,3.5,2.0,2.5,4.5,3.5,6
7836,1.5,1.0,5.5,4.0,2.5,3.0,4.0,2.5,3.5,5.0,3
7837,4.0,1.5,5.5,7.0,4.0,4.5,5.0,5.0,5.5,6.0,3
7838,3.0,1.5,7.0,7.0,5.0,4.0,4.5,4.5,5.5,4.5,2
7839,3.0,2.0,5.5,7.0,4.0,6.0,5.0,5.0,6.5,7.0,2
7840,1.0,1.0,4.0,4.0,1.0,4.0,2.0,2.5,4.5,4.5,5
7841,1.0,1.5,4.0,2.5,1.5,3.5,2.0,1.5,3.0,4.0,5
7842,2.5,1.0,4.0,3.5,2.0,4.5,3.0,3.0,4.5,4.0,6
7843,1.0,1.0,0.5,1.0,2.0,1.0,0.0,1.5,0.0,0.0,1
7844,2.0,1.5,6.0,6.0,4.0,3.0,4.5,4.5,5.5,5.5,3
7845,2.5,1.5,2.0,4.5,3.5,2.5,2.5,2.5,5.0,4.5,6
7846,2.0,1.0,4.0,3.5,2.5,2.5,2.0,2.5,5.0,4.5,6
7847,3.0,1.5,6.0,5.0,4.0,6.0,4.5,3.5,5.0,5.5,1
7848,2.5,1.5,5.5,6.5,5.0,6.0,3.5,4.0,6.5,6.5,1
7849,3.5,1.5,5.0,6.0,4.5,6.0,5.0,5.0,5.0,7.0,3
7850,3.5,2.0,5.0,5.0,5.0,6.0,4.5,4.0,5.0,5.5,1
7851,2.0,1.5,4.0,5.5,2.5,3.0,3.5,3.0,4.5,3.5,2
7852,1.0,0.5,4.5,4.5,1.0,3.0,2.5,3.0,4.0,2.0,2
7853,3.0,1.5,6.0,6.5,2.5,3.0,5.0,4.5,5.5,5.0,3
7854,0.0,0.5,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.5,3
7855,1.5,0.5,1.5,3.5,2.0,0.5,2.5,2.0,1.0,2.5,3
7856,1.5,1.0,1.0,1.5,0.5,0.5,1.5,1.0,0.5,2.5,5
7857,1.0,1.0,1.5,3.0,1.5,0.5,2.0,1.0,0.5,1.0,3
7858,2.0,1.5,5.0,3.0,2.5,2.5,2.5,2.5,3.5,3.0,4
7859,4.0,2.0,7.0,6.0,4.5,6.0,5.0,4.5,7.0,5.5,3
7860,3.0,1.0,4.5,3.0,2.0,3.5,2.5,2.5,4.5,5.0,5
7861,2.5,1.5,4.0,4.0,3.5,4.0,3.5,3.5,5.5,4.5,6
7862,3.5,2.0,5.0,5.0,4.0,4.5,5.0,5.0,6.0,7.0,3
7863,0.5,0.5,3.5,1.5,1.5,3.5,2.0,1.5,2.5,1.0,1
7864,3.0,1.5,5.5,6.5,5.0,6.0,4.5,4.0,7.0,7.0,1
7865,4.0,2.0,6.0,7.0,3.5,4.5,3.5,4.5,7.0,6.5,6
7866,0.5,0.0,4.0,2.5,2.0,1.5,1.0,2.0,1.0,2.0,4
7867,3.5,1.5,4.0,6.0,3.5,5.5,3.5,3.5,7.0,3.5,6
7868,0.5,0.5,1.0,2.5,2.5,1.0,2.5,1.0,0.5,3.0,3
7869,3.5,1.5,5.0,6.0,4.0,4.5,3.0,4.5,3.5,5.5,2
7870,2.5,1.5,4.0,6.5,4.0,5.5,3.5,5.0,6.0,5.5,2
7871,3.5,1.5,4.5,6.0,4.0,4.5,4.0,2.0,4.5,3.0,3
7872,4.0,1.5,4.5,6.0,3.0,5.5,4.0,3.0,5.0,4.5,3
7873,1.5,1.0,2.5,3.5,1.5,4.0,3.0,1.5,3.5,3.5,3
7874,3.0,1.5,6.0,4.0,3.0,4.5,4.0,4.0,5.0,6.5,5
7875,2.0,1.0,1.5,1.0,1.0,1.5,2.5,1.5,1.5,2.5,3
7876,3.0,2.0,6.5,7.0,3.5,6.0,4.5,5.0,7.0,7.0,2
7877,4.0,2.0,7.0,6.0,4.0,4.5,3.5,4.0,6.5,7.0,4
7878,2.5,1.5,4.5,6.0,4.5,3.5,3.0,4.5,4.5,5.0,2
7879,4.0,1.5,5.5,7.0,3.5,6.0,5.0,4.5,6.5,7.0,3
7880,1.0,1.0,3.0,2.0,2.0,2.5,1.0,0.5,1.0,0.5,1
7881,2.0,1.0,0.5,0.5,1.0,3.5,0.5,1.5,3.5,2.0,6
7882,2.5,1.0,6.0,6.0,2.5,3.0,4.5,3.0,3.0,5.0,3
7883,1.0,0.5,2.0,2.5,1.0,2.0,1.5,1.0,2.0,2.0,3
7884,4.0,2.0,6.5,7.0,5.0,5.0,5.0,5.0,5.5,7.0,2
7885,2.0,0.5,1.5,3.0,0.5,1.0,0.5,2.0,3.5,3.5,5
7886,3.5,2.0,6.0,6.0,5.0,6.0,4.0,4.0,6.0,7.0,1
7887,3.0,2.0,6.0,5.0,5.0,5.5,4.0,4.5,5.5,4.5,1
7888,0.5,0.0,1.0,0.0,0.5,1.0,1.0,0.0,3.0,0.0,6
7889,2.5,1.5,3.5,2.5,3.0,4.0,2.0,2.5,2.5,3.0,1
7890,1.0,0.5,4.5,2.5,3.0,4.0,1.5,2.0,2.0,4.0,1
7891,3.0,1.0,5.5,5.0,2.5,5.0,4.0,2.0,3.0,3.5,3
7892,1.5,1.0,4.0,3.0,1.5,2.5,1.5,1.5,2.0,2.0,4
7893,3.5,1.5,5.5,7.0,4.0,5.5,4.0,3.0,6.5,5.5,6
7894,2.0,1.0,2.5,4.5,3.0,1.5,1.5,2.0,2.0,5.0,5
7895,3.0,1.5,5.5,5.0,4.0,4.5,3.0,4.5,5.0,5.5,2
7896,2.0,1.0,2.5,4.0,1.5,3.0,2.5,1.5,2.5,2.0,3
7897,1.5,0.5,3.0,1.0,3.0,2.5,1.0,2.0,1.5,3.0,1
7898,2.5,1.5,5.5,5.5,4.5,4.5,4.5,3.0,4.0,6.0,3
7899,1.5,1.0,5.5,6.0,3.5,3.0,3.5,2.5,5.5,3.0,6
7900,1.5,1.0,2.5,0.0,0.5,2.0,0.5,1.5,2.5,3.0,5
7901,2.0,0.5,3.0,4.5,2.0,1.5,3.0,1.5,4.5,1.5,6
7902,1.5,0.5,1.0,1.5,2.0,1.0,0.5,1.5,4.0,2.5,6
7903,0.5,1.0,3.0,3.0,1.5,0.5,1.0,1.5,1.5,3.0,5
7904,2.5,1.5,4.5,7.0,4.0,6.0,4.0,5.0,7.0,4.5,6
7905,3.0,1.5,6.5,7.0,4.0,4.5,4.0,4.0,5.0,6.0,2
7906,3.0,1.5,5.0,4.0,3.0,4.0,3.5,3.0,5.5,4.0,6
7907,4.0,2.0,4.5,6.0,4.5,6.0,4.0,3.5,7.0,6.0,6
7908,2.0,1.5,3.5,5.5,2.5,3.0,2.5,4.0,3.0,4.5,2
7909,1.5,1.5,4.0,3.5,3.5,2.0,2.5,3.0,2.5,4.5,5
7910,2.0,1.0,3.0,5.5,3.5,3.5,2.5,2.0,5.5,4.0,6
7911,3.0,2.0,6.5,7.0,5.0,5.5,5.0,3.5,6.0,7.0,3
7912,3.0,1.5,7.0,4.5,4.0,5.5,4.0,4.5,5.5,4.5,4
7913,2.0,1.5,6.0,6.0,3.0,2.5,4.0,4.5,6.0,4.0,2
7914,1.0,0.5,2.5,3.0,1.5,2.0,0.0,0.5,2.0,3.5,5
7915,2.0,1.0,2.5,3.5,2.5,3.0,1.0,2.5,3.5,3.0,1
7916,3.5,2.0,7.0,7.0,4.0,5.0,4.0,5.0,7.0,7.0,2
7917,2.5,1.0,5.0,4.5,3.0,2.5,3.0,3.5,3.5,6.0,5
7918,2.0,1.5,4.5,5.0,2.5,2.5,3.0,4.0,3.5,2.5,2
7919,2.0,1.0,4.0,2.0,1.0,2.5,1.0,2.0,4.0,4.0,5
7920,1.5,1.0,3.5,1.5,1.5,4.0,2.5,3.5,4.0,3.0,6
7921,3.5,1.5,5.5,6.5,4.0,5.5,5.0,5.0,5.5,5.5,3
7922,2.0,0.5,2.5,1.5,2.0,2.5,1.0,2.5,3.0,3.0,5
7923,3.5,1.5,4.5,5.5,4.5,3.5,3.0,3.5,6.0,5.5,6
7924,3.5,1.5,5.5,4.0,2.5,4.0,3.0,2.5,5.0,3.5,4
7925,1.0,0.5,2.5,3.0,1.0,1.0,2.5,2.0,3.5,1.0,3
7926,3.5,1.0,3.5,3.5,4.0,4.0,3.0,3.5,3.0,4.5,1
7927,2.5,1.0,5.5,4.5,3.0,2.0,2.0,2.5,5.5,2.5,6
7928,0.5,1.0,3.0,2.5,1.0,1.0,2.5,2.5,1.5,3.0,3
7929,2.5,1.0,5.0,5.0,2.0,4.5,4.0,2.0,3.5,4.0,3
7930,3.5,1.5,6.0,7.0,3.0,6.0,3.5,4.5,5.5,5.5,2
7931,1.0,0.5,2.0,3.0,3.5,2.5,2.5,3.5,3.0,4.5,5
7932,1.5,0.0,1.5,3.0,0.0,0.5,0.0,1.0,3.0,2.5,6
7933,1.5,0.5,1.5,0.5,2.5,2.5,1.5,2.0,2.0,0.5,1
7934,1.5,1.0,4.0,4.0,3.0,2.0,3.5,2.0,5.0,4.0,6
7935,4.0,1.5,6.5,7.0,4.5,6.0,4.0,4.0,7.0,5.5,6
7936,1.5,0.5,2.5,2.0,2.5,3.0,2.0,2.5,2.0,3.5,1
7937,2.0,0.5,4.5,2.0,1.5,2.0,3.0,1.5,3.0,2.5,3
7938,2.0,1.0,3.0,5.0,2.5,4.0,4.0,3.5,3.0,5.0,3
7939,2.0,0.0,3.5,1.0,1.5,2.5,0.5,1.5,1.0,2.0,4
7940,0.5,0.5,2.0,3.5,2.5,1.0,2.5,1.0,1.0,2.0,3
7941,3.0,1.0,4.0,4.5,2.5,4.0,4.0,2.0,5.5,3.5,3
7942,0.0,0.5,2.5,3.5,0.0,1.5,0.5,0.5,2.0,1.5,2
7943,4.0,1.5,4.5,6.5,5.0,3.5,3.0,3.0,5.0,7.0,5
7944,3.0,1.5,4.0,2.0,1.5,4.0,1.5,3.5,2.5,3.0,4
7945,2.0,1.0,5.0,3.5,3.5,4.0,4.0,2.5,5.0,3.0,3
7946,1.5,0.0,0.5,0.5,0.0,1.5,1.0,1.0,3.0,3.0,5
7947,1.0,0.0,2.0,0.0,1.5,3.0,1.5,0.5,0.5,3.5,5
7948,2.5,1.5,6.5,4.0,4.5,3.0,4.0,4.5,5.5,6.5,5
7949,2.0,1.5,5.0,4.5,2.0,2.5,2.5,4.0,5.5,3.5,6
7950,2.0,1.0,4.0,1.5,3.0,2.0,3.0,1.5,3.5,3.0,3
7951,2.5,1.0,4.0,6.0,3.5,2.5,4.0,3.5,3.5,5.0,3
7952,0.0,0.0,0.5,1.0,0.5,2.0,2.0,1.0,3.0,3.0,5
7953,3.0,2.0,6.5,7.0,3.5,5.5,3.5,4.0,6.0,6.0,2
7954,0.0,0.0,0.5,2.5,2.0,0.0,2.0,0.0,1.0,2.5,3
7955,1.0,0.5,1.5,0.5,2.5,2.0,2.5,1.0,0.0,0.5,3
7956,1.0,1.5,2.5,3.5,1.0,2.5,2.5,3.0,3.5,4.0,2
7957,2.0,1.0,3.5,4.0,4.0,4.5,2.5,2.5,5.5,3.0,6
7958,2.0,2.0,5.5,4.0,4.5,3.5,3.5,2.0,5.0,5.0,1
7959,2.0,0.5,2.5,2.0,0.5,1.5,0.5,2.5,3.5,0.5,6
7960,3.0,1.5,4.0,5.0,3.5,4.5,5.0,4.5,6.0,4.0,3
7961,2.5,1.5,6.0,5.5,3.5,2.5,3.5,2.5,3.5,4.0,4
7962,2.5,1.5,6.0,4.5,2.5,2.5,4.5,2.0,4.5,6.0,3
7963,3.0,1.5,4.5,5.5,3.5,3.5,5.0,3.5,5.5,6.0,3
7964,1.5,0.5,1.5,4.0,2.0,1.5,2.0,2.0,1.5,1.5,2
7965,4.0,1.0,4.5,7.0,3.0,5.5,5.0,5.0,6.5,7.0,3
7966,2.5,1.5,4.5,4.5,2.0,4.5,3.5,2.5,4.0,4.0,3
7967,2.5,1.0,3.0,3.5,3.0,3.5,1.0,3.0,4.0,3.0,1
7968,1.5,0.5,4.5,4.0,1.5,2.0,3.5,3.0,3.5,2.0,3
7969,3.0,1.0,5.0,3.5,3.0,3.5,2.0,3.0,4.0,3.5,4
7970,1.5,1.5,4.5,3.5,2.0,1.5,3.5,2.0,4.5,5.0,5
7971,4.0,1.5,7.0,6.0,5.0,4.5,4.5,3.5,5.5,6.0,4
7972,2.0,0.5,2.0,2.0,1.0,3.5,2.0,3.0,1.5,2.0,1
7973,3.0,1.5,4.0,6.0,3.5,5.0,2.5,2.5,5.5,5.0,6
7974,4.0,2.0,6.5,6.5,4.0,5.0,4.5,4.0,7.0,7.0,5
7975,3.0,1.0,3.5,2.0,1.5,2.5,4.0,2.5,5.5,3.5,3
7976,2.5,1.5,3.5,6.0,2.5,5.0,4.0,2.5,5.0,4.5,3
7977,2.0,1.0,3.5,2.0,3.5,1.5,3.0,3.5,4.0,3.0,3
7978,4.0,1.5,7.0,6.0,4.0,4.0,5.0,5.0,5.0,7.0,3
7979,4.0,1.5,5.5,7.0,5.0,6.0,4.5,4.0,7.0,7.0,1
7980,0.5,0.5,2.5,1.0,2.5,2.5,2.0,0.5,3.0,1.0,1
7981,3.0,2.0,7.0,7.0,4.0,6.0,5.0,4.5,7.0,7.0,3
7982,1.0,0.5,3.0,5.0,2.0,3.5,1.5,3.0,4.5,2.0,6
7983,3.5,1.5,6.5,5.5,5.0,4.0,5.0,5.0,7.0,7.0,3
7984,3.0,1.5,3.5,3.5,4.0,3.5,2.5,4.5,5.0,5.0,5
7985,3.0,0.5,4.5,3.5,1.5,3.5,1.5,1.5,4.0,5.0,5
7986,1.5,1.5,6.0,4.0,2.5,2.5,4.0,3.5,4.0,4.5,3
7987,3.5,2.0,6.5,5.5,4.5,5.0,5.0,4.5,4.5,5.5,3
7988,0.5,1.0,4.0,1.0,2.5,1.0,2.5,1.5,1.0,1.0,3
7989,3.0,1.0,5.0,5.5,2.0,3.0,2.5,3.0,5.5,3.0,6
7990,3.0,2.0,7.0,7.0,5.0,5.0,4.0,5.0,7.0,7.0,2
7991,4.0,2.0,5.5,4.5,5.0,6.0,4.0,4.0,7.0,4.5,1
7992,2.5,1.5,4.0,4.0,3.0,2.5,2.0,2.5,5.5,5.0,6
7993,3.0,1.5,7.0,6.0,3.0,6.0,5.0,5.0,7.0,6.0,3
7994,2.5,1.0,5.5,5.5,2.5,4.5,3.5,2.5,6.0,5.0,6
7995,3.0,2.0,7.0,7.0,5.0,5.5,5.0,4.0,5.5,7.0,3
7996,4.0,1.5,6.5,5.5,5.0,5.0,5.0,5.0,6.5,7.0,3
7997,2.5,1.5,2.5,4.0,2.0,4.0,2.5,2.0,3.0,5.0,5
7998,3.5,1.5,3.0,4.5,4.0,4.5,4.0,3.0,5.5,3.0,3
7999,3.5,1.5,6.0,7.0,3.0,5.5,3.5,3.5,5.0,4.5,4
8000,1.5,0.0,2.0,2.0,1.0,1.5,3.0,0.5,4.0,3.5,3
8001,2.5,1.0,3.0,2.0,2.5,3.0,2.0,3.0,2.0,2.0,1
8002,2.0,0.5,3.5,4.0,1.5,1.0,2.0,2.5,1.5,1.5,2
8003,2.5,2.0,5.5,6.5,5.0,5.0,5.0,3.0,4.0,4.0,3
8004,4.0,2.0,7.0,5.0,5.0,6.0,4.5,5.0,6.0,6.5,1
8005,0.5,0.5,2.5,2.0,2.5,0.0,2.0,1.5,3.5,3.0,6
8006,4.0,1.5,5.0,6.0,5.0,5.5,4.0,3.0,6.5,6.0,1
8007,2.0,1.0,2.5,1.5,0.5,0.5,2.5,2.5,1.5,0.5,3
8008,3.5,2.0,4.5,5.0,4.0,5.0,4.5,4.0,7.0,5.5,6
8009,0.5,1.0,2.0,4.0,2.5,2.0,3.0,2.5,4.0,2.0,3
8010,3.0,1.5,7.0,7.0,5.0,5.5,4.0,4.0,7.0,5.0,6
8011,3.5,2.0,6.0,7.0,5.0,5.5,5.0,5.0,7.0,7.0,2
8012,2.5,1.5,5.5,4.5,3.0,4.0,5.0,4.5,3.5,5.5,3
8013,2.0,1.5,4.5,4.0,2.5,5.0,2.5,4.0,5.0,5.0,5
8014,3.5,2.0,5.0,7.0,4.0,5.0,3.5,4.5,7.0,7.0,5
8015,2.5,1.0,4.5,3.0,3.5,3.0,2.5,2.0,3.0,3.0,4
8016,4.0,2.0,6.5,7.0,4.0,5.0,4.0,5.0,7.0,7.0,2
8017,3.5,2.0,7.0,6.0,3.5,4.5,5.0,4.5,7.0,6.5,3
8018,0.5,1.0,1.0,2.5,2.0,2.5,0.0,0.0,2.5,1.5,1
8019,3.0,1.5,6.0,6.5,4.5,4.5,5.0,4.5,6.0,7.0,3
8020,2.5,1.5,3.5,4.5,3.0,5.0,4.0,3.0,3.5,2.5,3
8021,0.5,0.5,2.0,3.5,1.0,2.0,0.5,1.5,0.5,1.0,2
8022,1.5,1.0,5.0,3.5,3.0,4.0,3.0,4.0,4.0,4.0,1
8023,3.0,0.5,4.5,3.0,3.5,4.0,2.0,1.5,4.5,2.5,1
8024,2.0,1.5,4.0,5.5,2.0,5.5,3.0,3.0,5.0,4.0,2
8025,3.5,2.0,6.5,7.0,4.5,5.5,5.0,5.0,5.0,5.0,2
8026,3.5,1.5,6.0,6.0,5.0,6.0,5.0,5.0,7.0,7.0,1
8027,3.0,2.0,5.5,7.0,4.5,6.0,4.0,4.5,5.5,6.5,2
8028,1.0,0.5,4.0,4.5,2.0,3.5,2.0,2.5,4.5,4.5,5
8029,3.0,1.0,3.5,6.0,3.5,3.0,2.5,4.5,5.5,4.0,2
8030,3.5,1.0,5.0,7.0,3.5,5.0,3.5,4.0,6.5,5.5,6
8031,3.0,1.0,3.0,4.5,3.5,3.0,1.5,3.5,2.5,5.0,5
8032,1.0,1.0,1.5,2.0,1.0,0.5,1.0,0.5,0.5,3.0,5
8033,0.5,0.0,1.5,1.5,1.0,2.0,2.0,2.0,1.0,1.0,3
8034,3.5,2.0,7.0,5.5,5.0,5.0,4.5,4.0,5.0,5.5,4
8035,3.0,1.5,6.5,4.5,3.5,3.0,4.5,3.0,5.0,5.5,3
8036,3.5,1.5,7.0,6.0,5.0,5.5,3.5,4.5,7.0,6.5,6
8037,1.5,0.5,2.5,1.5,0.0,2.0,2.0,0.0,2.0,0.0,3
8038,3.5,1.5,6.5,5.0,3.5,3.5,4.0,4.0,6.5,5.0,6
8039,3.5,1.5,6.0,4.5,3.5,4.0,5.0,4.0,6.0,6.5,3
8040,2.0,1.0,5.0,2.5,2.5,2.0,1.0,3.5,4.5,4.5,5
8041,2.5,1.5,2.5,4.0,3.5,2.5,3.5,2.0,1.5,2.5,3
8042,1.5,1.0,3.5,3.0,1.5,3.0,0.5,1.5,2.5,3.5,5
8043,3.5,1.0,7.0,6.0,4.5,4.0,4.0,3.5,6.5,4.5,4
8044,3.0,2.0,5.0,7.0,4.0,5.5,3.0,4.5,6.5,6.0,2
8045,2.0,1.0,5.0,3.0,3.5,5.0,3.5,2.0,6.0,3.0,6
8046,2.5,1.0,3.0,5.0,3.5,2.0,2.0,2.5,4.0,2.5,2
8047,4.0,2.0,6.0,6.5,4.0,5.0,4.0,3.0,4.0,5.5,4
8048,4.0,2.0,7.0,7.0,4.0,5.0,4.0,4.5,7.0,7.0,4
8049,0.5,0.5,1.0,2.0,2.0,1.5,3.0,2.5,2.0,4.0,3
8050,1.5,1.5,1.5,1.5,3.5,1.0,2.0,1.5,3.0,2.5,6
8051,4.0,2.0,7.0,4.5,3.5,5.0,3.5,5.0,7.0,6.0,4
8052,3.5,2.0,5.5,7.0,5.0,5.0,5.0,4.0,5.5,5.5,3
8053,1.0,0.5,1.5,2.0,0.5,1.5,1.0,1.0,2.0,1.0,6
8054,3.5,1.0,7.0,6.5,4.0,5.5,4.0,4.0,3.5,5.0,4
8055,1.0,0.0,2.5,1.5,0.0,3.0,0.5,2.0,3.5,1.5,6
8056,3.0,1.5,5.0,7.0,4.5,5.0,5.0,3.0,4.0,4.5,3
8057,3.0,1.0,6.0,7.0,3.0,6.0,5.0,4.0,5.0,6.0,3
8058,1.5,0.5,1.0,2.5,1.5,1.5,3.0,3.0,4.5,4.0,6
8059,1.5,1.0,3.5,2.0,1.5,3.0,0.5,2.5,3.0,4.0,5
8060,2.0,0.5,3.0,3.0,0.5,1.5,1.5,1.0,1.5,1.5,4
8061,4.0,1.5,5.0,7.0,5.0,4.5,5.0,3.5,5.0,6.0,3
8062,2.5,1.0,4.5,4.5,1.5,3.5,2.5,3.5,5.0,5.0,5
8063,0.5,1.0,3.5,4.0,3.0,3.0,2.0,2.0,2.5,3.5,1
8064,4.0,1.5,6.0,6.5,5.0,5.5,3.0,4.0,5.5,6.0,1
8065,3.5,2.0,5.5,4.5,4.5,5.5,5.0,3.0,5.0,7.0,3
8066,3.0,1.0,2.5,3.5,1.5,3.0,2.5,1.5,3.5,4.5,5
8067,3.5,2.0,6.5,6.0,4.5,6.0,4.0,3.5,6.5,7.0,5
8068,2.5,1.0,4.5,5.0,3.0,3.5,3.0,3.5,5.0,4.5,6
8069,3.5,1.0,5.0,6.0,3.0,3.0,4.0,3.5,5.5,5.0,3
8070,2.5,1.5,5.0,4.0,4.5,6.0,3.5,4.5,6.0,4.5,1
8071,1.0,1.0,3.5,3.0,3.0,2.5,2.5,1.0,2.5,3.5,1
8072,3.0,1.5,5.5,3.0,2.0,4.0,1.5,3.0,5.0,4.0,4
8073,2.5,1.5,4.5,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3
8074,2.5,2.0,3.0,3.5,3.5,3.5,4.0,4.0,3.5,6.0,5
8075,1.0,0.5,3.5,1.5,1.5,1.0,0.5,1.5,1.5,2.5,4
8076,3.0,1.0,6.0,3.5,3.0,4.0,3.0,2.5,3.5,4.0,4
8077,3.5,1.5,5.5,7.0,3.5,6.0,5.0,4.0,6.0,7.0,3
8078,3.0,1.5,2.5,2.5,3.5,3.5,3.0,3.0,4.5,4.0,6
8079,4.0,1.0,7.0,6.5,3.5,6.0,4.0,5.0,5.0,6.5,4
8080,3.5,2.0,5.5,5.0,3.0,4.5,3.5,3.5,7.0,5.5,6
8081,3.5,2.0,6.0,6.5,5.0,5.0,5.0,4.0,5.5,7.0,3
8082,2.5,1.5,5.5,5.5,3.0,5.0,5.0,4.0,4.5,7.0,3
8083,1.5,1.0,2.5,5.0,3.0,2.5,1.5,2.0,5.5,2.0,6
8084,2.0,1.0,5.0,6.0,3.0,4.0,4.5,2.5,6.0,5.5,3
8085,3.0,1.5,4.0,4.5,4.0,3.5,2.0,2.0,2.5,4.0,1
8086,2.0,1.5,4.5,5.5,2.5,3.5,3.5,2.5,2.5,2.0,3
8087,4.0,1.5,5.5,6.5,5.0,5.5,5.0,5.0,5.5,6.0,3
8088,2.5,1.0,2.0,1.5,2.5,2.5,2.0,1.0,1.5,4.5,5
8089,2.0,1.0,6.0,6.5,3.0,3.0,4.0,2.5,4.0,3.5,3
8090,1.5,1.5,5.5,3.0,4.5,3.5,3.5,3.0,3.5,4.5,1
8091,2.0,1.5,3.5,4.0,3.0,5.5,3.0,4.5,5.0,3.5,1
8092,2.0,1.5,6.5,3.5,2.5,4.5,5.0,3.0,6.5,6.0,3
8093,0.5,0.0,2.0,1.0,2.0,1.0,1.5,1.0,2.5,0.5,6
8094,3.5,2.0,5.5,4.5,4.5,5.0,3.5,5.0,4.0,4.0,1
8095,3.5,1.5,4.0,6.5,3.5,3.5,3.5,5.0,5.0,6.0,2
8096,2.0,1.0,3.5,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3
8097,3.5,1.5,5.0,6.5,4.0,3.5,4.0,4.0,5.0,6.5,5
8098,3.0,1.0,4.0,3.0,4.0,4.5,4.0,2.5,5.0,4.0,3
8099,2.0,1.0,4.5,4.0,3.5,1.5,1.5,1.5,3.5,5.0,5
8100,3.5,2.0,7.0,7.0,5.0,6.0,5.0,4.5,7.0,7.0,1
8101,0.5,0.5,1.5,1.5,2.5,1.5,0.0,2.5,2.5,1.5,1
8102,1.0,1.0,2.5,3.0,2.5,1.0,3.5,2.5,3.5,3.0,3
8103,0.5,0.5,1.5,1.0,2.0,3.0,0.5,2.5,3.0,1.0,1
8104,2.5,1.5,7.0,6.0,4.0,5.5,5.0,4.5,6.0,5.0,3
8105,4.0,2.0,5.5,5.0,5.0,5.5,4.5,4.5,6.5,6.5,1
8106,1.0,0.5,2.0,4.0,2.0,3.0,2.0,1.0,3.0,3.5,5
8107,2.5,1.0,2.5,4.5,3.5,3.0,1.5,3.5,2.5,2.0,2
8108,3.0,1.5,5.0,5.0,3.5,4.5,3.0,3.5,6.5,4.5,6
8109,1.5,0.0,0.0,3.5,1.0,1.0,2.0,1.0,1.5,1.5,3
8110,2.5,1.0,3.5,3.5,3.0,5.0,4.0,4.0,5.0,5.5,3
8111,2.5,1.5,6.0,5.5,5.0,4.0,3.5,4.0,7.0,4.0,6
8112,4.0,2.0,7.0,5.5,3.5,4.5,5.0,5.0,7.0,7.0,3
8113,2.0,1.0,5.5,4.0,4.5,5.5,2.5,3.0,4.0,3.5,1
8114,2.5,1.0,4.5,3.0,2.5,5.0,2.5,3.0,4.0,3.0,1
8115,2.5,1.5,5.5,3.0,3.5,5.0,3.0,3.0,2.5,4.5,1
8116,4.0,1.5,5.5,4.5,4.0,5.5,4.0,3.5,7.0,4.5,6
8117,3.5,2.0,5.5,7.0,5.0,4.0,3.5,3.5,4.5,7.0,5
8118,2.5,1.0,6.0,5.0,2.5,2.5,4.5,4.0,4.5,3.0,3
8119,2.0,0.5,1.0,1.0,2.0,3.0,1.5,1.0,1.0,3.0,1
